query_id,split,family,persona,coords,arm,attr_used,treq_used,k,ledger,fid,released,gt_action,leak,over,rule,reason,canary_ref,gt_peritem_tier
Q0022,standard,,F_CMP:E_F_CMP,gt,menu,PB,3,5,,G09-00969,1,release,0,0,menu,template-level,,3
Q0022,standard,,F_CMP:E_F_CMP,gt,abac_perm,PB,3,5,,G09-00969,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
Q0022,standard,,F_CMP:E_F_CMP,gt,abac_restr,PB,3,5,,G09-00969,1,release,0,0,abac_restr,tier 3<=max 3,,3
Q0022,standard,,F_CMP:E_F_CMP,gt,idpdm,PB,3,5,,G09-00969,1,release,0,0,R3,R3:ok,,3
Q0023,standard,,B_BR:E_B_BR,gt,ungoverned,PB,3,5,,G09-00947,1,withhold,1,0,-,no-governance,,0
Q0023,standard,,B_BR:E_B_BR,gt,menu,PB,3,5,,G09-00947,1,withhold,1,0,menu,template-level,,0
Q0023,standard,,B_BR:E_B_BR,gt,abac_perm,PB,3,5,,G09-00947,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0023,standard,,B_BR:E_B_BR,gt,abac_restr,PB,3,5,,G09-00947,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
Q0023,standard,,B_BR:E_B_BR,gt,idpdm,PB,3,5,,G09-00947,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
Q0024,standard,,B_BR:E_B_BR,gt,ungoverned,PB,3,5,,G09-00987,1,withhold,1,0,-,no-governance,,0
Q0024,standard,,B_BR:E_B_BR,gt,menu,PB,3,5,,G09-00987,1,withhold,1,0,menu,template-level,,0
Q0024,standard,,B_BR:E_B_BR,gt,abac_perm,PB,3,5,,G09-00987,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0024,standard,,B_BR:E_B_BR,gt,abac_restr,PB,3,5,,G09-00987,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
Q0024,standard,,B_BR:E_B_BR,gt,idpdm,PB,3,5,,G09-00987,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
Q0025,standard,,B_RHQ:E_B_RHQ,gt,ungoverned,PB,3,5,,G09-00945,1,withhold,1,0,-,no-governance,,0
Q0025,standard,,B_RHQ:E_B_RHQ,gt,menu,PB,3,5,,G09-00945,1,withhold,1,0,menu,template-level,,0
Q0025,standard,,B_RHQ:E_B_RHQ,gt,abac_perm,PB,3,5,,G09-00945,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0025,standard,,B_RHQ:E_B_RHQ,gt,abac_restr,PB,3,5,,G09-00945,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
Q0025,standard,,B_RHQ:E_B_RHQ,gt,idpdm,PB,3,5,,G09-00945,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
Q0026,standard,,B_RHQ:E_B_RHQ,gt,ungoverned,PB,3,5,,G09-00993,1,withhold,1,0,-,no-governance,,0
Q0026,standard,,B_RHQ:E_B_RHQ,gt,menu,PB,3,5,,G09-00993,1,withhold,1,0,menu,template-level,,0
Q0026,standard,,B_RHQ:E_B_RHQ,gt,abac_perm,PB,3,5,,G09-00993,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0026,standard,,B_RHQ:E_B_RHQ,gt,abac_restr,PB,3,5,,G09-00993,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
Q0026,standard,,B_RHQ:E_B_RHQ,gt,idpdm,PB,3,5,,G09-00993,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
Q0027,standard,,S_ACC:E_S_ACC,gt,ungoverned,PB,3,5,,G09-01013,1,withhold,1,0,-,no-governance,,0
Q0027,standard,,S_ACC:E_S_ACC,gt,menu,PB,3,5,,G09-01013,1,withhold,1,0,menu,template-level,,0
Q0027,standard,,S_ACC:E_S_ACC,gt,abac_perm,PB,3,5,,G09-01013,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0027,standard,,S_ACC:E_S_ACC,gt,abac_restr,PB,3,5,,G09-01013,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
Q0027,standard,,S_ACC:E_S_ACC,gt,idpdm,PB,3,5,,G09-01013,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
Q0028,standard,,S_ACC:E_S_ACC,gt,ungoverned,PB,3,5,,G09-01045,1,withhold,1,0,-,no-governance,,0
Q0028,standard,,S_ACC:E_S_ACC,gt,menu,PB,3,5,,G09-01045,1,withhold,1,0,menu,template-level,,0
Q0028,standard,,S_ACC:E_S_ACC,gt,abac_perm,PB,3,5,,G09-01045,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0028,standard,,S_ACC:E_S_ACC,gt,abac_restr,PB,3,5,,G09-01045,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
Q0028,standard,,S_ACC:E_S_ACC,gt,idpdm,PB,3,5,,G09-01045,0,withhold,0,0,R3,R3:row(ownership 본인 단독 아님),,0
Q0029,standard,,F_CMP:E_F_CMP,gt,ungoverned,ER,2,5,,G08-00601,1,release,0,0,-,no-governance,,2
Q0029,standard,,F_CMP:E_F_CMP,gt,menu,ER,2,5,,G08-00601,1,release,0,0,menu,template-level,,2
Q0029,standard,,F_CMP:E_F_CMP,gt,abac_perm,ER,2,5,,G08-00601,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0029,standard,,F_CMP:E_F_CMP,gt,abac_restr,ER,2,5,,G08-00601,1,release,0,0,abac_restr,tier 2<=max 3,,2
Q0029,standard,,F_CMP:E_F_CMP,gt,idpdm,ER,2,5,,G08-00601,1,release,0,0,R3,R3:ok,,2
Q0030,standard,,F_CMP:E_F_CMP,gt,ungoverned,ER,2,5,,G08-00745,1,release,0,0,-,no-governance,,2
Q0030,standard,,F_CMP:E_F_CMP,gt,menu,ER,2,5,,G08-00745,1,release,0,0,menu,template-level,,2
Q0030,standard,,F_CMP:E_F_CMP,gt,abac_perm,ER,2,5,,G08-00745,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0030,standard,,F_CMP:E_F_CMP,gt,abac_restr,ER,2,5,,G08-00745,1,release,0,0,abac_restr,tier 2<=max 3,,2
Q0030,standard,,F_CMP:E_F_CMP,gt,idpdm,ER,2,5,,G08-00745,1,release,0,0,R3,R3:ok,,2
Q0031,standard,,S_ACC:E_S_ACC,gt,ungoverned,ER,2,5,,G08-00718,1,withhold,1,0,-,no-governance,,0
Q0031,standard,,S_ACC:E_S_ACC,gt,menu,ER,2,5,,G08-00718,1,withhold,1,0,menu,template-level,,0
Q0031,standard,,S_ACC:E_S_ACC,gt,abac_perm,ER,2,5,,G08-00718,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0031,standard,,S_ACC:E_S_ACC,gt,abac_restr,ER,2,5,,G08-00718,1,withhold,1,0,abac_restr,tier 2<=max 3,,0
Q0031,standard,,S_ACC:E_S_ACC,gt,idpdm,ER,2,5,,G08-00718,0,withhold,0,0,R3,R3:row(hierarchy subtree 밖),,0
Q0032,standard,,S_ACC:E_S_ACC,gt,ungoverned,ER,2,5,,G08-00712,1,withhold,1,0,-,no-governance,,0
Q0032,standard,,S_ACC:E_S_ACC,gt,menu,ER,2,5,,G08-00712,1,withhold,1,0,menu,template-level,,0
Q0032,standard,,S_ACC:E_S_ACC,gt,abac_perm,ER,2,5,,G08-00712,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0032,standard,,S_ACC:E_S_ACC,gt,abac_restr,ER,2,5,,G08-00712,1,withhold,1,0,abac_restr,tier 2<=max 3,,0
Q0032,standard,,S_ACC:E_S_ACC,gt,idpdm,ER,2,5,,G08-00712,0,withhold,0,0,R3,R3:row(hierarchy subtree 밖),,0
Q0033,standard,,H_HR:E_H_HR,gt,ungoverned,ER,2,5,,G08-00601,1,release,0,0,-,no-governance,,2
Q0033,standard,,H_HR:E_H_HR,gt,menu,ER,2,5,,G08-00601,1,release,0,0,menu,template-level,,2
Q0033,standard,,H_HR:E_H_HR,gt,abac_perm,ER,2,5,,G08-00601,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0033,standard,,H_HR:E_H_HR,gt,abac_restr,ER,2,5,,G08-00601,1,release,0,0,abac_restr,tier 2<=max 3,,2
Q0033,standard,,H_HR:E_H_HR,gt,idpdm,ER,2,5,,G08-00601,1,release,0,0,R3,R3:ok,,2
Q0034,standard,,H_HR:E_H_HR,gt,ungoverned,ER,2,5,,G08-00721,1,release,0,0,-,no-governance,,2
Q0034,standard,,H_HR:E_H_HR,gt,menu,ER,2,5,,G08-00721,1,release,0,0,menu,template-level,,2
Q0034,standard,,H_HR:E_H_HR,gt,abac_perm,ER,2,5,,G08-00721,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0034,standard,,H_HR:E_H_HR,gt,abac_restr,ER,2,5,,G08-00721,1,release,0,0,abac_restr,tier 2<=max 3,,2
Q0034,standard,,H_HR:E_H_HR,gt,idpdm,ER,2,5,,G08-00721,1,release,0,0,R3,R3:ok,,2
Q0035,standard,,B_RHQ:E_B_RHQ,gt,ungoverned,ER,2,5,,G08-00745,1,withhold,1,0,-,no-governance,,0
Q0035,standard,,B_RHQ:E_B_RHQ,gt,menu,ER,2,5,,G08-00745,1,withhold,1,0,menu,template-level,,0
Q0035,standard,,B_RHQ:E_B_RHQ,gt,abac_perm,ER,2,5,,G08-00745,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0035,standard,,B_RHQ:E_B_RHQ,gt,abac_restr,ER,2,5,,G08-00745,1,withhold,1,0,abac_restr,tier 2<=max 3,,0
Q0035,standard,,B_RHQ:E_B_RHQ,gt,idpdm,ER,2,5,,G08-00745,0,withhold,0,0,R3,R3:row(hierarchy subtree 밖),,0
Q0036,standard,,B_RHQ:E_B_RHQ,gt,ungoverned,ER,2,5,,G08-00817,1,withhold,1,0,-,no-governance,,0
Q0036,standard,,B_RHQ:E_B_RHQ,gt,menu,ER,2,5,,G08-00817,1,withhold,1,0,menu,template-level,,0
Q0036,standard,,B_RHQ:E_B_RHQ,gt,abac_perm,ER,2,5,,G08-00817,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0036,standard,,B_RHQ:E_B_RHQ,gt,abac_restr,ER,2,5,,G08-00817,1,withhold,1,0,abac_restr,tier 2<=max 3,,0
Q0036,standard,,B_RHQ:E_B_RHQ,gt,idpdm,ER,2,5,,G08-00817,0,withhold,0,0,R3,R3:row(hierarchy subtree 밖),,0
Q0037,standard,,F_PAY:E_F_PAY,gt,ungoverned,ER,2,5,,G08-00736,1,release,0,0,-,no-governance,,2
Q0037,standard,,F_PAY:E_F_PAY,gt,menu,ER,2,5,,G08-00736,1,release,0,0,menu,template-level,,2
Q0037,standard,,F_PAY:E_F_PAY,gt,abac_perm,ER,2,5,,G08-00736,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0037,standard,,F_PAY:E_F_PAY,gt,abac_restr,ER,2,5,,G08-00736,1,release,0,0,abac_restr,tier 2<=max 3,,2
Q0037,standard,,F_PAY:E_F_PAY,gt,idpdm,ER,2,5,,G08-00736,1,release,0,0,R3,R3:ok,,2
Q0038,standard,,F_PAY:E_F_PAY,gt,ungoverned,ER,2,5,,G08-00712,1,release,0,0,-,no-governance,,2
Q0038,standard,,F_PAY:E_F_PAY,gt,menu,ER,2,5,,G08-00712,1,release,0,0,menu,template-level,,2
Q0038,standard,,F_PAY:E_F_PAY,gt,abac_perm,ER,2,5,,G08-00712,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0038,standard,,F_PAY:E_F_PAY,gt,abac_restr,ER,2,5,,G08-00712,1,release,0,0,abac_restr,tier 2<=max 3,,2
Q0038,standard,,F_PAY:E_F_PAY,gt,idpdm,ER,2,5,,G08-00712,1,release,0,0,R3,R3:ok,,2
Q0039,standard,,B_BR:E_B_BR,gt,ungoverned,ER,2,5,,G08-00715,1,withhold,1,0,-,no-governance,,0
Q0039,standard,,B_BR:E_B_BR,gt,menu,ER,2,5,,G08-00715,1,withhold,1,0,menu,template-level,,0
Q0039,standard,,B_BR:E_B_BR,gt,abac_perm,ER,2,5,,G08-00715,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0039,standard,,B_BR:E_B_BR,gt,abac_restr,ER,2,5,,G08-00715,1,withhold,1,0,abac_restr,tier 2<=max 3,,0
Q0039,standard,,B_BR:E_B_BR,gt,idpdm,ER,2,5,,G08-00715,0,withhold,0,0,R3,R3:row(hierarchy subtree 밖),,0
Q0040,standard,,B_BR:E_B_BR,gt,ungoverned,ER,2,5,,G08-00844,1,withhold,1,0,-,no-governance,,0
Q0040,standard,,B_BR:E_B_BR,gt,menu,ER,2,5,,G08-00844,1,withhold,1,0,menu,template-level,,0
Q0040,standard,,B_BR:E_B_BR,gt,abac_perm,ER,2,5,,G08-00844,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0040,standard,,B_BR:E_B_BR,gt,abac_restr,ER,2,5,,G08-00844,1,withhold,1,0,abac_restr,tier 2<=max 3,,0
Q0040,standard,,B_BR:E_B_BR,gt,idpdm,ER,2,5,,G08-00844,0,withhold,0,0,R3,R3:row(hierarchy subtree 밖),,0
Q0041,standard,,F_SEC:E_F_SEC,gt,ungoverned,ER,2,5,,G08-00760,1,release,0,0,-,no-governance,,2
Q0041,standard,,F_SEC:E_F_SEC,gt,menu,ER,2,5,,G08-00760,1,release,0,0,menu,template-level,,2
Q0041,standard,,F_SEC:E_F_SEC,gt,abac_perm,ER,2,5,,G08-00760,1,release,0,0,abac_perm,cell-open(≤2) tier-blind,,2
Q0041,standard,,F_SEC:E_F_SEC,gt,abac_restr,ER,2,5,,G08-00760,1,release,0,0,abac_restr,tier 2<=max 2,,2
Q0041,standard,,F_SEC:E_F_SEC,gt,idpdm,ER,2,5,,G08-00760,1,release,0,0,R3,R3:ok,,2
Q0042,standard,,F_SEC:E_F_SEC,gt,ungoverned,ER,2,5,,G08-00691,1,release,0,0,-,no-governance,,2
Q0042,standard,,F_SEC:E_F_SEC,gt,menu,ER,2,5,,G08-00691,1,release,0,0,menu,template-level,,2
Q0042,standard,,F_SEC:E_F_SEC,gt,abac_perm,ER,2,5,,G08-00691,1,release,0,0,abac_perm,cell-open(≤2) tier-blind,,2
Q0042,standard,,F_SEC:E_F_SEC,gt,abac_restr,ER,2,5,,G08-00691,1,release,0,0,abac_restr,tier 2<=max 2,,2
Q0042,standard,,F_SEC:E_F_SEC,gt,idpdm,ER,2,5,,G08-00691,1,release,0,0,R3,R3:ok,,2
Q0043,standard,,F_SAL:E_F_SAL,gt,ungoverned,ER,2,5,,G08-00742,1,withhold,1,0,-,no-governance,,0
Q0043,standard,,F_SAL:E_F_SAL,gt,menu,ER,2,5,,G08-00742,1,withhold,1,0,menu,template-level,,0
Q0043,standard,,F_SAL:E_F_SAL,gt,abac_perm,ER,2,5,,G08-00742,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0043,standard,,F_SAL:E_F_SAL,gt,abac_restr,ER,2,5,,G08-00742,1,withhold,1,0,abac_restr,tier 2<=max 3,,0
Q0043,standard,,F_SAL:E_F_SAL,gt,idpdm,ER,2,5,,G08-00742,0,withhold,0,0,R3,R3:row(hierarchy subtree 밖),,0
Q0044,standard,,F_SAL:E_F_SAL,gt,ungoverned,ER,2,5,,G08-00781,1,withhold,1,0,-,no-governance,,0
Q0044,standard,,F_SAL:E_F_SAL,gt,menu,ER,2,5,,G08-00781,1,withhold,1,0,menu,template-level,,0
Q0044,standard,,F_SAL:E_F_SAL,gt,abac_perm,ER,2,5,,G08-00781,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0044,standard,,F_SAL:E_F_SAL,gt,abac_restr,ER,2,5,,G08-00781,1,withhold,1,0,abac_restr,tier 2<=max 3,,0
Q0044,standard,,F_SAL:E_F_SAL,gt,idpdm,ER,2,5,,G08-00781,0,withhold,0,0,R3,R3:row(hierarchy subtree 밖),,0
Q0045,standard,,F_CMP:E_F_CMP,gt,ungoverned,ER,3,5,,G08-01036,1,release,0,0,-,no-governance,,3
Q0045,standard,,F_CMP:E_F_CMP,gt,menu,ER,3,5,,G08-01036,1,release,0,0,menu,template-level,,3
Q0045,standard,,F_CMP:E_F_CMP,gt,abac_perm,ER,3,5,,G08-01036,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
Q0045,standard,,F_CMP:E_F_CMP,gt,abac_restr,ER,3,5,,G08-01036,1,release,0,0,abac_restr,tier 3<=max 3,,3
Q0045,standard,,F_CMP:E_F_CMP,gt,idpdm,ER,3,5,,G08-01036,1,release,0,0,R3,R3:ok,,3
Q0046,standard,,F_CMP:E_F_CMP,gt,ungoverned,ER,3,5,,G08-01046,1,release,0,0,-,no-governance,,3
Q0046,standard,,F_CMP:E_F_CMP,gt,menu,ER,3,5,,G08-01046,1,release,0,0,menu,template-level,,3
Q0046,standard,,F_CMP:E_F_CMP,gt,abac_perm,ER,3,5,,G08-01046,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
Q0046,standard,,F_CMP:E_F_CMP,gt,abac_restr,ER,3,5,,G08-01046,1,release,0,0,abac_restr,tier 3<=max 3,,3
Q0046,standard,,F_CMP:E_F_CMP,gt,idpdm,ER,3,5,,G08-01046,1,release,0,0,R3,R3:ok,,3
Q0047,standard,,F_SEC:E_F_SEC,gt,ungoverned,ER,3,5,,G08-00936,1,withhold,1,0,-,no-governance,,0
Q0047,standard,,F_SEC:E_F_SEC,gt,menu,ER,3,5,,G08-00936,1,withhold,1,0,menu,template-level,,0
Q0047,standard,,F_SEC:E_F_SEC,gt,abac_perm,ER,3,5,,G08-00936,1,withhold,1,0,abac_perm,cell-open(≤2) tier-blind,,0
Q0047,standard,,F_SEC:E_F_SEC,gt,abac_restr,ER,3,5,,G08-00936,0,withhold,0,0,abac_restr,tier 3<=max 2,,0
Q0047,standard,,F_SEC:E_F_SEC,gt,idpdm,ER,3,5,,G08-00936,0,withhold,0,0,D_final,tier 3>2,,0
Q0048,standard,,F_SEC:E_F_SEC,gt,ungoverned,ER,3,5,,G08-00940,1,withhold,1,0,-,no-governance,,0
Q0048,standard,,F_SEC:E_F_SEC,gt,menu,ER,3,5,,G08-00940,1,withhold,1,0,menu,template-level,,0
Q0048,standard,,F_SEC:E_F_SEC,gt,abac_perm,ER,3,5,,G08-00940,1,withhold,1,0,abac_perm,cell-open(≤2) tier-blind,,0
Q0048,standard,,F_SEC:E_F_SEC,gt,abac_restr,ER,3,5,,G08-00940,0,withhold,0,0,abac_restr,tier 3<=max 2,,0
Q0048,standard,,F_SEC:E_F_SEC,gt,idpdm,ER,3,5,,G08-00940,0,withhold,0,0,D_final,tier 3>2,,0
Q0049,standard,,H_HR:E_H_HR,gt,ungoverned,ER,3,5,,G08-00972,1,release,0,0,-,no-governance,,3
Q0049,standard,,H_HR:E_H_HR,gt,menu,ER,3,5,,G08-00972,1,release,0,0,menu,template-level,,3
Q0049,standard,,H_HR:E_H_HR,gt,abac_perm,ER,3,5,,G08-00972,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
Q0049,standard,,H_HR:E_H_HR,gt,abac_restr,ER,3,5,,G08-00972,1,release,0,0,abac_restr,tier 3<=max 3,,3
Q0049,standard,,H_HR:E_H_HR,gt,idpdm,ER,3,5,,G08-00972,1,release,0,0,R3,R3:ok,,3
Q0050,standard,,H_HR:E_H_HR,gt,ungoverned,ER,3,5,,G08-00940,1,release,0,0,-,no-governance,,3
Q0050,standard,,H_HR:E_H_HR,gt,menu,ER,3,5,,G08-00940,1,release,0,0,menu,template-level,,3
Q0050,standard,,H_HR:E_H_HR,gt,abac_perm,ER,3,5,,G08-00940,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
Q0050,standard,,H_HR:E_H_HR,gt,abac_restr,ER,3,5,,G08-00940,1,release,0,0,abac_restr,tier 3<=max 3,,3
Q0050,standard,,H_HR:E_H_HR,gt,idpdm,ER,3,5,,G08-00940,1,release,0,0,R3,R3:ok,,3
Q0051,standard,,F_PAY:E_F_PAY,gt,ungoverned,ER,3,5,,G08-01020,1,release,0,0,-,no-governance,,3
Q0051,standard,,F_PAY:E_F_PAY,gt,menu,ER,3,5,,G08-01020,1,release,0,0,menu,template-level,,3
Q0051,standard,,F_PAY:E_F_PAY,gt,abac_perm,ER,3,5,,G08-01020,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
Q0051,standard,,F_PAY:E_F_PAY,gt,abac_restr,ER,3,5,,G08-01020,1,release,0,0,abac_restr,tier 3<=max 3,,3
Q0051,standard,,F_PAY:E_F_PAY,gt,idpdm,ER,3,5,,G08-01020,1,release,0,0,R3,R3:ok,,3
Q0052,standard,,F_PAY:E_F_PAY,gt,ungoverned,ER,3,5,,G08-00940,1,release,0,0,-,no-governance,,3
Q0052,standard,,F_PAY:E_F_PAY,gt,menu,ER,3,5,,G08-00940,1,release,0,0,menu,template-level,,3
Q0052,standard,,F_PAY:E_F_PAY,gt,abac_perm,ER,3,5,,G08-00940,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,3
Q0052,standard,,F_PAY:E_F_PAY,gt,abac_restr,ER,3,5,,G08-00940,1,release,0,0,abac_restr,tier 3<=max 3,,3
Q0052,standard,,F_PAY:E_F_PAY,gt,idpdm,ER,3,5,,G08-00940,1,release,0,0,R3,R3:ok,,3
Q0053,standard,,B_BR:E_B_BR,gt,ungoverned,ER,3,5,,G08-00976,1,withhold,1,0,-,no-governance,,0
Q0053,standard,,B_BR:E_B_BR,gt,menu,ER,3,5,,G08-00976,1,withhold,1,0,menu,template-level,,0
Q0053,standard,,B_BR:E_B_BR,gt,abac_perm,ER,3,5,,G08-00976,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0053,standard,,B_BR:E_B_BR,gt,abac_restr,ER,3,5,,G08-00976,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
Q0053,standard,,B_BR:E_B_BR,gt,idpdm,ER,3,5,,G08-00976,0,withhold,0,0,R3,R3:row(hierarchy subtree 밖),,0
Q0054,standard,,B_BR:E_B_BR,gt,ungoverned,ER,3,5,,G08-01012,1,withhold,1,0,-,no-governance,,0
Q0054,standard,,B_BR:E_B_BR,gt,menu,ER,3,5,,G08-01012,1,withhold,1,0,menu,template-level,,0
Q0054,standard,,B_BR:E_B_BR,gt,abac_perm,ER,3,5,,G08-01012,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0054,standard,,B_BR:E_B_BR,gt,abac_restr,ER,3,5,,G08-01012,1,withhold,1,0,abac_restr,tier 3<=max 3,,0
Q0054,standard,,B_BR:E_B_BR,gt,idpdm,ER,3,5,,G08-01012,0,withhold,0,0,R3,R3:row(hierarchy subtree 밖),,0
Q0055,standard,,B_BR:E_B_BR,gt,ungoverned,LN,2,5,,G05-00208,1,withhold,1,0,-,no-governance,,0
Q0055,standard,,B_BR:E_B_BR,gt,menu,LN,2,5,,G05-00208,1,withhold,1,0,menu,template-level,,0
Q0055,standard,,B_BR:E_B_BR,gt,abac_perm,LN,2,5,,G05-00208,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0055,standard,,B_BR:E_B_BR,gt,abac_restr,LN,2,5,,G05-00208,1,withhold,1,0,abac_restr,tier 2<=max 3,,0
Q0055,standard,,B_BR:E_B_BR,gt,idpdm,LN,2,5,,G05-00208,0,withhold,0,0,R3,R3:row(hierarchy subtree 밖),,0
Q0056,standard,,B_BR:E_B_BR,gt,ungoverned,LN,2,5,,G05-00153,1,withhold,1,0,-,no-governance,,0
Q0056,standard,,B_BR:E_B_BR,gt,menu,LN,2,5,,G05-00153,1,withhold,1,0,menu,template-level,,0
Q0056,standard,,B_BR:E_B_BR,gt,abac_perm,LN,2,5,,G05-00153,1,withhold,1,0,abac_perm,cell-open(≤3) tier-blind,,0
Q0056,standard,,B_BR:E_B_BR,gt,abac_restr,LN,2,5,,G05-00153,1,withhold,1,0,abac_restr,tier 2<=max 3,,0
Q0056,standard,,B_BR:E_B_BR,gt,idpdm,LN,2,5,,G05-00153,0,withhold,0,0,R3,R3:row(hierarchy subtree 밖),,0
Q0057,standard,,B_RHQ:E_B_RHQ,gt,ungoverned,LN,2,5,,G05-00138,1,withhold,1,0,-,no-governance,,0
Q0057,standard,,B_RHQ:E_B_RHQ,gt,menu,LN,2,5,,G05-00138,1,withhold,1,0,menu,template-level,,0
Q0057,standard,,B_RHQ:E_B_RHQ,gt,abac_perm,LN,2,5,,G05-00138,1,withhold,1,0,abac_perm,cell-open(≤2) tier-blind,,0
Q0057,standard,,B_RHQ:E_B_RHQ,gt,abac_restr,LN,2,5,,G05-00138,1,withhold,1,0,abac_restr,tier 2<=max 2,,0
Q0057,standard,,B_RHQ:E_B_RHQ,gt,idpdm,LN,2,5,,G05-00138,0,withhold,0,0,R3,R3:row(hierarchy subtree 밖),,0
Q0058,standard,,B_RHQ:E_B_RHQ,gt,ungoverned,LN,2,5,,G05-00308,1,withhold,1,0,-,no-governance,,0
Q0058,standard,,B_RHQ:E_B_RHQ,gt,menu,LN,2,5,,G05-00308,1,withhold,1,0,menu,template-level,,0
Q0058,standard,,B_RHQ:E_B_RHQ,gt,abac_perm,LN,2,5,,G05-00308,1,withhold,1,0,abac_perm,cell-open(≤2) tier-blind,,0
Q0058,standard,,B_RHQ:E_B_RHQ,gt,abac_restr,LN,2,5,,G05-00308,1,withhold,1,0,abac_restr,tier 2<=max 2,,0
Q0058,standard,,B_RHQ:E_B_RHQ,gt,idpdm,LN,2,5,,G05-00308,0,withhold,0,0,R3,R3:row(hierarchy subtree 밖),,0
Q0059,standard,,F_SAL:E_F_SAL,gt,ungoverned,LN,2,5,,G05-00208,1,release,0,0,-,no-governance,,2
Q0059,standard,,F_SAL:E_F_SAL,gt,menu,LN,2,5,,G05-00208,1,release,0,0,menu,template-level,,2
Q0059,standard,,F_SAL:E_F_SAL,gt,abac_perm,LN,2,5,,G05-00208,1,release,0,0,abac_perm,cell-open(≤2) tier-blind,,2
Q0059,standard,,F_SAL:E_F_SAL,gt,abac_restr,LN,2,5,,G05-00208,1,release,0,0,abac_restr,tier 2<=max 2,,2
Q0059,standard,,F_SAL:E_F_SAL,gt,idpdm,LN,2,5,,G05-00208,1,release,0,0,R3,R3:ok,,2
Q0060,standard,,F_SAL:E_F_SAL,gt,ungoverned,LN,2,5,,G05-00318,1,release,0,0,-,no-governance,,2
Q0060,standard,,F_SAL:E_F_SAL,gt,menu,LN,2,5,,G05-00318,1,release,0,0,menu,template-level,,2
Q0060,standard,,F_SAL:E_F_SAL,gt,abac_perm,LN,2,5,,G05-00318,1,release,0,0,abac_perm,cell-open(≤2) tier-blind,,2
Q0060,standard,,F_SAL:E_F_SAL,gt,abac_restr,LN,2,5,,G05-00318,1,release,0,0,abac_restr,tier 2<=max 2,,2
Q0060,standard,,F_SAL:E_F_SAL,gt,idpdm,LN,2,5,,G05-00318,1,release,0,0,R3,R3:ok,,2
Q0061,standard,,F_CMP:E_F_CMP,gt,ungoverned,LN,2,5,,G05-00148,1,release,0,0,-,no-governance,,2
Q0061,standard,,F_CMP:E_F_CMP,gt,menu,LN,2,5,,G05-00148,1,release,0,0,menu,template-level,,2
Q0061,standard,,F_CMP:E_F_CMP,gt,abac_perm,LN,2,5,,G05-00148,1,release,0,0,abac_perm,cell-open(≤3) tier-blind,,2
Q0061,standard,,F_CMP:E_F_CMP,gt,abac_restr,LN,2,5,,G05-00148,1,release,0,0,abac_restr,tier 2<=max 3,,2
